movie_id,keyword
14873,tiger
14873,village
14873,feral child
14873,sequel
14873,bear
14873,jungle
14873,orphan
14873,vulture
14873,gong
14873,lost
14873,shake
14873,mango
8968,nightmare
8968,hallucination
8968,childhood trauma
8968,break-up
8968,hometown
8968,psychotherapy
9963,deja vu
9963,dying and death
9963,time travel
9963,loss of husband
9963,car crash
15655,owl
15655,donkey
15655,tiger
15655,piglet
15655,bear
15655,rabbit
15655,woman director
21208,nun
21208,deaf-mute
21208,orphan
21208,all girl
21208,troubled marriage
21208,aftercreditsstinger
21208,duringcreditsstinger
272878,afghanistan
272878,war
272878,based on true story
272878,rescue
272878,betrayal
272878,dog
272878,grieving
314365,child abuse
314365,journalism
314365,judge
314365,florida
314365,boston
314365,pedophilia
314365,court
314365,cover-up
314365,priest
314365,lawyer
314365,catholic
314365,catholic church
314365,catholicism
314365,september 11 2001
314365,investigative journalism
314365,cardinal
314365,christmas
13279,vandalism
13279,harassment
13279,neighbor
13279,house party
13279,shot to death
13279,pregnancy
13279,urination
13279,interracial couple
13279,lapd
13279,air conditioner
1975,remake
1975,little boy
1975,curse
33644,black people
33644,age difference
33644,jamaica
33644,vacation
33644,female protagonist
1649,future
1649,dying and death
1649,heaven
1649,time travel
1649,heavy metal
1649,diabolical ego
1649,afterlife
1649,metal
1649,robot
1649,devil
1649,doppelganger
1649,seance
9895,usa president
9895,presidential election
9895,comedian
9570,killer robot
9570,space marine
9570,ghost ship
9570,black hole
27579,prostitute
27579,sweden
27579,suspense
27579,priest
27579,very little dialogue
16052,musical
16052,tejano
16052,elopement
16052,bustier
16052,fan club
40264,vampire
40264,high school
40264,prom
40264,spoof
40264,horror spoof
40264,teenager
40264,duringcreditsstinger
1164,terror
1164,loss of mother
1164,gun
1164,morocco
1164,deaf-mute
1164,san diego
1164,ecstasy
1164,illegal immigration
1164,first time
1164,nanny
1164,daughter
1164,bullet wound
1164,ensemble cast
239678,based on novel
239678,funeral
239678,dysfunctional family
239678,death of father
239678,man child
239678,family
239678,mourning
239678,grieving
14359,sexual abuse
14359,boy
14359,wine
14359,gift
14359,janitor
14359,singing
14359,pedophile
14359,gossip
14359,compassion
14359,tolerance
14359,1960s
3989,paris
3989,france
3989,cairo
3989,capitalism
3989,loss of lover
3989,egypt
3989,war against terror
3989,shotgun
3989,patriotism
3989,pentagon
3989,american dream
3989,destroy
3989,shipwreck
3989,louvre
3989,american  way of life
3989,failure
3989,panama
3989,damage
3989,government
3989,eiffel tower paris
3989,world politics
3989,mass destruction
76617,sequel
76617,gore
76617,leatherface
76617,slasher
76617,chainsaw
76617,aftercreditsstinger
76617,duringcreditsstinger
1710,police brutality
1710,psychology
1710,police operation
1710,police protection
1710,serial killer
1710,psychologist
1710,cowardliness
4258,sequel
4258,parody
4258,spoof
4258,aftercreditsstinger
4258,duringcreditsstinger
20391,mining
20391,prospector
10139,gay
10139,san francisco
10139,homophobia
10139,mayor
10139,biography
10139,politics
10139,politician
10139,election campaign
10139,homosexuality
10139,morality
10139,election
10139,candlelight vigil
10139,mayoral campaign
335778,christianity
335778,jesus christ
335778,apostle
335778,crucifixion
335778,jerusalem
335778,ancient rome
335778,faith
335778,resurrection
335778,dead body
335778,judaism
335778,religious
335778,tomb
9645,cruise
9645,pilot
9645,ghost ship
55465,holiday
55465,indian lead
55465,beer
55465,christmas tree
55465,cannabis
55465,sequel
55465,vulgarity
55465,drug
55465,asian
55465,3d
55465,beer pong
617,upper class
617,poison
617,sailboat
617,rape
617,sexual abuse
617,florida
617,eroticism
617,blackmail
617,lolita
617,cheerleader
617,court case
617,planned murder
617,sailing
617,pretended murder
617,seduction
617,bisexuality
617,alligator
617,crocodile
617,everglades
617,heart-throb
617,white trash
617,menage a trois
617,intellectually gifted
617,harpoon
617,van
617,plan
617,court
617,single
617,millionaire
617,extramarital affair
617,duringcreditsstinger
19904,step father
19904,remake
48289,beach
48289,mossad
48289,secret agent
48289,insane asylum
48289,lye
48289,syringe
48289,lost of friend
243,chicago
243,music record
243,rock and roll
243,record store
243,soul
243,disc jockey
243,pop
243,bruce frederick joseph springsteen
243,record collection
6933,candy
6933,loss of sister
6933,mobile phone
6933,answering machine
6933,dying and death
6933,victim
6933,death of a friend
6933,sms
6933,asthma
6933,friendship
6933,police
6933,delusion
6933,remake
6933,cowardliness
6933,train
17182,rape
17182,gun
17182,self-defense
17182,grieving parents
8848,infidelity
8848,subway
8848,car dealer
8848,vault
8848,mannequin
8848,bahamas
8848,strip club
8848,wife
8848,offer
8848,photography
8848,london underground
8848,based on true story
8848,extortion
8848,double cross
8848,walkie talkie
8848,railway station
8848,jackhammer
8848,political corruption
8848,bank heist
8848,cabinet officer
8848,corrupt policeman
38,deja vu
38,regret
38,jealousy
38,amnesia
38,dream
38,operation
38,relationship problems
38,love
38,memory
38,brainwashing
38,relationship
38,heartbreak
38,nonlinear timeline
38,love story
38,bittersweet
38303,brother sister relationship
38303,marriage
38303,bully
38303,duringcreditsstinger
1266,police
1266,los angeles
107985,end of the world
107985,apocalypse
107985,trilogy
107985,homage
14043,california
14043,detective
14043,based on novel
14043,dream
14043,kidnapping
14043,chase
14043,party
14043,murder
14043,rescue
14043,escape
14043,hollywood
14043,teenager
14043,explosion
14043,surveillance
14043,flashback
19901,female nudity
19901,sunrise
19901,waitress
19901,experiment
19901,rain
19901,sunlight
19901,vampire
19901,dystopia
19901,beautiful woman
19901,slow motion scene
19901,undead
19901,decapitation
19901,scientist
19901,epidemic
19901,night creatures
34016,confidence
34016,romantic comedy
34016,dating
34016,insecurity
34016,airport security
34016,unlikely lovers
34016,twenty something
34016,duringcreditsstinger
59860,monte carlo
59860,mistaken identity
59860,look-alike
59860,young woman
59860,texan
59860,american abroad
10069,video game
10069,hacker
10069,virtual reality
10069,virtual fight
10069,baroness
9588,australian
9588,chase
12819,wolf
12819,arranged marriage
12819,forbidden love
12819,road trip
12819,park
12819,park ranger
12819,howling
12819,social status
9954,magic
9954,male friendship
9954,college
9954,supernatural powers
9954,teenager
10115,gymnastics
10115,trainer
10115,puberty
10115,training
10115,sport
10115,teenager
10115,woman director
577,adultery
577,winter
577,obsession
577,television
577,new hampshire
577,narcissistic personality disorder
328387,based on novel
328387,technology
328387,internet
328387,hacking
328387,teenager
328387,new york city
328387,game
328387,adaptation
328387,dare
328387,cellphone video
328387,based on young adult novel
328387,smartphone
328387,taking a risk
12690,small town
12690,rancher
9945,based on novel
9945,new mexico
9945,party
9945,vampire hunter
9945,revenge
9945,priest
9945,church
9945,skull
9945,team
9945,crucifix
9945,cross
9945,relic
9945,vampire slayer
9945,turning into a vampire
9945,drinking blood
539,hotel
539,clerk
539,arizona
539,shower
539,rain
539,motel
539,money
539,secretary
539,corpse
539,murderer
539,theft
539,private detective
539,proto-slasher
13596,date
13596,sex
13596,bar
13596,test
13596,friendship
13596,insult
13596,stripper
13596,blonde
13596,liar
13596,wedding
13596,lap dance
13596,duringcreditsstinger
226857,teenage romance
13159,grandmother granddaughter relationship
13159,promiscuity
13159,mother daughter relationship
13159,summer
13159,teenager
13159,rural
13159,veterinary clinic
13159,rebellious teenager
526,moon
526,monk
526,swordplay
526,bishop
526,cathedral
526,falcon
526,twilight
526,solar eclipse
526,thief
22796,illegitimate son
2355,confidence
2355,trauma
2355,leaving one's family
2355,childhood memory
2355,airplane
2355,war on terror
2355,music
2355,loss of daughter
2355,alone
2355,cowardliness
2355,family
5915,male nudity
5915,parents kids relationship
5915,camping
5915,cutting the cord
5915,self-discovery
5915,wilderness
5915,biography
5915,based on true story
5915,pubic hair
5915,alaska
5915,journey
9842,date
9842,competition
9842,lovesickness
9842,mentor
9842,traffic policeman
61012,female protagonist
61012,another dimension
61012,based on video game
61012,mall
61012,occult ritual
61012,dark carnival
61012,occult torture
61012,aftercreditsstinger
61012,3d
755,dancing
755,brother brother relationship
755,sexual obsession
755,showdown
755,sheriff
755,eroticism
755,nudity
755,bank robber
755,vampire
755,holy water
755,siege
755,stripper
755,priest
755,explosion
755,extreme violence
755,bank robbery
755,preacher
755,hostage situation
755,crucifix
755,recreational vehicle
755,blood spurting
755,convenience store
755,female vampire
755,mexican american border
755,nightclub entertainer
755,boa constrictor
9089,baltimore
9089,thanksgiving
9089,family clan
9089,family conflict
9089,generations conflict
9089,woman director
9470,kung fu
9470,magic
9470,mafia
9470,defense
9470,gangster
9470,policeman
9470,anarchic comedy
18357,human animal relationship
18357,musical
18357,clowning
18357,bear
18357,social satire
18357,aftercreditsstinger
18357,duringcreditsstinger
7979,1970s
7979,afghanistan
7979,hang gliding
7979,war in afghanistan
7979,taliban
7979,cowardice
7979,best friend
7979,cowardliness
7979,child
470,life and death
470,transplantation
470,suicide attempt
470,desperation
470,loss of family
470,ex-detainee
470,sadness
470,rage and hate
470,car crash
15644,independent film
9582,infidelity
9582,bachelor
9582,blackmail
9582,fantasy
9582,truth
9582,party
9582,liar
9582,friends
9582,misunderstanding
9582,wedding
9582,fiancée
10642,college
10642,lost and found
10642,older brother younger sister
10642,woman director
10642,young adult
10642,college student
22074,usa
22074,capitalism
22074,capitalist
22074,wall street
22074,criticism and blame
22074,banking
22074,money
22074,economics
22074,corporation
2428,jesus christ
2428,biography
2428,epic
290751,fbi
290751,missing child
13805,natural disaster
13805,violence
13805,mortal danger
13805,duringcreditsstinger
4597,robbery
4597,homeless person
4597,bank
4597,armored car
4597,truck
4597,heist
9414,london england
9414,bomb
9414,brother brother relationship
9414,helicopter
9414,based on novel
9414,bank
9414,tv show
9414,theatre milieu
9414,mistaken identity
9414,escape
9414,agent
63492,based on novel
63492,loser
63492,magazine
63492,womanizer
63492,mission
63492,search
63492,boyfriend
63492,husband
63492,fired
